"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-12-31,77191,"44470","OH","Youngstown","Trumbull","Southington",12339,121200,0.00414250207125104,0.0150753768844221,0.0520833333333333,0.0220087525682184,0.00810572623965644,"2017-12","2017-Q4",121200,0,"2017-12"
2017-12-31,90920,"75453","TX","Dallas-Fort Worth","Hunt","Lone Oak",12340,105500,0.0203094777562863,0.0124760076775432,0.174832962138085,0.0677947308919777,0.0396679156855841,"2017-12","2017-Q4",105500,0,"2017-12"
2017-12-31,75864,"41007","KY","Cincinnati","Campbell","Mentor",12341,170500,0.00117439812096301,0.053770086526576,0.129887342611001,0.0570423169826249,,"2017-12","2017-Q4",170500,0,"2017-12"
2017-12-31,60425,"06756","CT","Torrington","Litchfield","Goshen",12342,325600,-0.00458575359217365,0.00711413547788432,0.0133831310301899,0.00818233705713811,-0.0174566953799963,"2006-09","2006-Q3",397600,-0.181086519114688,"2003-07"
2017-12-31,79332,"48722","MI","Saginaw","Saginaw","Bridgeport Township",12343,96900,0,0.011482254697286,0.0707182320441989,0.0579893110716263,0.00251111602334642,"2003-09","2003-Q3",109800,-0.117486338797814,"2002-05"
2017-12-31,399647,"80951","CO","Colorado Springs","El Paso","Colorado Springs",12344,262500,0.00190839694656489,0.0131223465843304,0.0679414157851912,0.0574838885207736,0.0188427120783867,"2017-12","2017-Q4",262500,0,"2017-12"
2017-12-31,62965,"13116","NY","Syracuse","Onondaga","Minoa",12345,127400,0.000785545954438335,0.0167597765363128,0.000785545954438335,0.0154475220384658,0.00735320507954751,"2017-02","2017-Q1",128700,-0.0101010101010101,"2017-02"
2017-12-31,59321,"04040","ME","Portland","Cumberland","Harrison",12346,211100,0.00908221797323136,0.0429841897233202,0.130085653104925,0.0247602530947773,-0.0117144125327863,"2007-12","2007-Q4",237500,-0.111157894736842,"2004-02"
2017-12-31,99776,"98392","WA","Bremerton","Kitsap","Suquamish",12347,274500,-0.00830924855491329,-0.00795084929526563,0.0465116279069767,0.0904969852863322,0.0140299973766607,"2017-10","2017-Q4",278000,-0.012589928057554,"2017-09"
2017-12-31,89366,"72088","AR",,"Van Buren","Fairfield Bay",12348,88500,0.00797266514806378,0.00912200684150513,0.0254924681344148,0.0386911658501252,-0.00984115645978112,"2008-07","2008-Q3",109900,-0.194722474977252,"2007-09"
2017-12-31,89844,"73006","OK","Lawton","Comanche","Apache",12349,82400,-0.00121212121212121,-0.0108043217286915,0.0172839506172839,0.0361332823336014,0.0481223894689577,"2017-05","2017-Q2",84600,-0.0260047281323877,"2017-03"
2017-12-31,88786,"70763","LA","New Orleans","Saint James","Paulina",12350,191800,-0.00104166666666667,-0.00104166666666667,0.0631929046563193,0.0225069388560657,,"2017-08","2017-Q3",192500,-0.00363636363636364,"2017-07"
2017-12-31,68190,"24528","VA","Lynchburg","Campbell","Brookneal",12351,112900,-0.00703605980650836,-0.015693112467306,0.00983899821109123,0.0440721465126261,0.0232697835212412,"2015-11","2015-Q4",118600,-0.0480607082630691,"2015-08"
2017-12-31,79760,"49448","MI","Muskegon","Muskegon","Fruitport Township",12352,184000,0.013215859030837,0.0383747178329571,0.0791788856304985,0.0703093157962138,0.0248863356284295,"2017-12","2017-Q4",184000,0,"2017-12"
2017-12-31,78275,"46792","IN","Huntington","Huntington","Warren",12353,92200,-0.0274261603375527,-0.0355648535564854,-0.00431965442764579,0.0183188098726079,,"2017-10","2017-Q4",96200,-0.0415800415800416,"2017-03"
2017-12-31,64207,"15636","PA","Pittsburgh","Westmoreland","Penn Township",12354,189400,0.0160944206008584,0.0395170142700329,0.0575097710776103,0.0298463723747839,0.0190685331553018,"2017-12","2017-Q4",189400,0,"2017-12"
2017-12-31,99859,"98546","WA","Shelton","Mason","Grapeview",12355,362600,0.00666296501943365,0.019971870604782,0.129947023995014,0.0538158329442369,0.00231831178359432,"2017-12","2017-Q4",362600,0,"2017-12"
2017-12-31,65291,"17980","PA","Pottsville","Schuylkill","Tower City",12356,69500,-0.00572246065808297,-0.018361581920904,-0.00429799426934097,0.0175811993978305,0.012304037215594,"2017-09","2017-Q3",70800,-0.018361581920904,"2017-07"
2017-12-31,74785,"38357","TN",,"McNairy","Michie",12357,79200,-0.01,-0.0198019801980198,0.0984743411927878,0.0650241815969037,0.030934879832226,"2017-09","2017-Q3",80800,-0.0198019801980198,"2017-07"
2017-12-31,81772,"54558","WI",,"Vilas","Saint Germain",12358,186400,-0.00745473908413206,-0.0106157112526539,0.0407593523171413,0.0265630546025357,,"2014-05","2014-Q2",198300,-0.0600100857286939,"2014-01"
2017-12-31,78718,"47665","IN",,"Gibson","Owensville",12359,112100,0.00448028673835125,0.009000900090009,0.0799614643545279,0.0396347377005968,0.0281815162525936,"2017-06","2017-Q2",115400,-0.0285961871750433,"2017-05"
2017-12-31,64779,"16858","PA","DuBois","Clearfield","Morris Township",12360,86700,-0.0181200453001133,-0.0236486486486486,-0.03559510567297,0.0294175471099896,0.0110201419522269,"2017-06","2017-Q2",93700,-0.0747065101387407,"2016-07"
2017-12-31,64812,"16925","PA","Sayre","Bradford","South Creek",12361,129900,-0.00306983883346124,-0.0136674259681093,-0.0420353982300885,-0.0150045980906526,,"2013-06","2013-Q2",142000,-0.0852112676056338,"2012-09"
2017-12-31,61205,"08836","NJ","New York","Somerset","Bridgewater",12362,549300,-0.00272331154684096,-0.00236106066109699,0.022524199553239,0.02880037102194,-0.00502831174541951,"2006-01","2006-Q1",628300,-0.125736113321662,"2004-09"
2017-12-31,77114,"44288","OH","Akron","Portage","Windham",12363,106200,-0.0139275766016713,-0.0274725274725275,0.0494071146245059,0.0306963731594039,-0.00259899409368114,"2006-06","2006-Q2",116800,-0.0907534246575342,"2005-07"
2017-12-31,81655,"54406","WI","Stevens Point","Portage","Amherst",12364,183600,0.0110132158590308,0.0461538461538462,0.0915576694411415,0.0402839185594419,,"2017-12","2017-Q4",183600,0,"2017-12"
2017-12-31,70677,"29704","SC","Charlotte","York","Catawba",12365,166900,0.0251842751842752,0.0767741935483871,0.134602311352821,0.0788424995220265,0.0355426425470797,"2017-12","2017-Q4",166900,0,"2017-12"
2017-12-31,79531,"49040","MI","Sturgis","Saint Joseph","Colon",12366,115100,-0.00604490500863558,-0.00173460537727667,0.0511415525114155,0.0511303504098259,0.0203485931635035,"2017-11","2017-Q4",115800,-0.00604490500863558,"2017-09"
2017-12-31,77081,"44234","OH","Akron","Portage","Hiram",12367,184600,-0.00752688172043011,-0.0201698513800425,0.0187637969094923,0.0157799473598783,0.00444023213673161,"2017-09","2017-Q3",188400,-0.0201698513800425,"2017-07"
2017-12-31,77997,"46157","IN","Indianapolis","Morgan","Monrovia",12368,142800,0.00776287932251235,0.0385454545454545,0.0280777537796976,0.0255114069468181,0.00920264288905637,"2005-05","2005-Q2",144100,-0.00902151283830673,"2005-04"
2017-12-31,60085,"06018","CT","Torrington","Litchfield","Canaan",12369,174400,0.013953488372093,0.0653634697617593,0.0601823708206687,0.00883009345003116,-0.0231373854988268,"2008-06","2008-Q2",223500,-0.219686800894855,"2004-09"
2017-12-31,99867,"98557","WA","Aberdeen","Grays Harbor","McCleary",12370,173200,0.00932400932400932,0.0260663507109005,0.152361942781104,0.0799578771288167,0.014823859838744,"2017-12","2017-Q4",173200,0,"2017-12"
2017-12-31,85889,"63048","MO","St. Louis","Jefferson","Herculaneum",12371,154600,0.00454840805717999,0.0117801047120419,0.0560109289617486,0.0335258884006757,0.00491694166456136,"2006-12","2006-Q4",164000,-0.0573170731707317,"2006-01"
2017-12-31,84972,"61434","IL","Davenport","Henry","Galva",12372,68500,-0.00145772594752187,-0.0143884892086331,-0.0768194070080863,-0.00231953789037032,0.00221656554503746,"2016-09","2016-Q3",76700,-0.106910039113429,"2012-02"
2017-12-31,80716,"51510","IA","Omaha","Pottawattamie","Carter Lake",12373,108000,-0.00277008310249307,-0.00277008310249307,0.00746268656716418,0.0288139229215134,-0.000277354218477965,"2016-05","2016-Q2",110900,-0.0261496844003607,"2016-04"
2017-12-31,87219,"66538","KS",,"Nemaha","Seneca",12374,114500,-0.00261324041811847,-0.0146299483648881,0.0232350312779267,0.0176677214113208,,"2017-09","2017-Q3",116200,-0.0146299483648881,"2017-05"
2017-12-31,81217,"53103","WI","Milwaukee","Waukesha","Vernon",12375,268000,0.00600600600600601,0.0128495842781557,0.0367504835589942,0.0458347438597926,0.00365448225615195,"2017-12","2017-Q4",268000,0,"2017-12"
2017-12-31,69426,"27581","NC","Oxford","Granville","Stem",12376,160800,0.00249376558603491,0.0255102040816327,0.0886932972241029,0.039789051127219,0.00610825335304299,"2017-12","2017-Q4",160800,0,"2017-12"
2017-12-31,62654,"12546","NY","New York","Dutchess","North East",12377,217000,0.000461041954817888,0.0107126222636237,0.106014271151886,0.00448364707327165,-0.0102707370288307,"2006-09","2006-Q3",268700,-0.19240788983997,"2004-09"
2017-12-31,82461,"55802","MN","Duluth","Saint Louis","Duluth",12378,195700,0.0108471074380165,-0.000510725229826353,-0.10720802919708,0.0450528035057258,0.0034896606716277,"2016-12","2016-Q4",219200,-0.10720802919708,"2016-10"
2017-12-31,84452,"60301","IL","Chicago","Cook","Oak Park",12379,150500,0.0210312075983718,0.0162052667116813,0.0576247364722417,0.0688161588655023,-0.0296243007361158,"2007-04","2007-Q2",216100,-0.303563165201296,"2002-05"
2017-12-31,62589,"12466","NY","Kingston","Ulster","Port Ewen",12380,184700,0.00380434782608696,0.0312674483528755,-0.0128273650454303,0.00185105796932361,-0.0213975829907984,"2005-11","2005-Q4",255100,-0.275970207761662,"2003-11"
2017-12-31,66959,"21661","MD",,"Kent","Rock Hall",12381,200000,-0.000999000999000999,-0.0239141044411908,0.038961038961039,0.0241565046656189,-0.0263809594000177,"2008-01","2008-Q1",262400,-0.23780487804878,"2005-04"
2017-12-31,85303,"62069","IL","St. Louis","Macoupin","Mount Olive",12382,61300,0.00822368421052632,0.0165837479270315,0.00656814449917898,0.00429625871515094,-0.000162985937441795,"2016-05","2016-Q2",70900,-0.13540197461213,"2014-08"
2017-12-31,89827,"72946","AR","Fort Smith","Crawford","Mountainburg",12383,98100,0.00512295081967213,0.0261506276150628,0.00615384615384615,0.0194319969146604,0.0145562525832788,"2017-01","2017-Q1",98300,-0.00203458799593082,"2017-01"
2017-12-31,82226,"55375","MN","Minneapolis-St Paul","Hennepin","Saint Bonifacius",12384,322200,0.000310462589257994,0.00155424308361828,0.040025823111685,0.0611187868155094,0.0141010741473238,"2017-06","2017-Q2",323700,-0.0046339202965709,"2017-06"
2017-12-31,86156,"63730","MO",,"Stoddard","Advance",12385,117100,-0.0159663865546218,-0.0314309346567411,0.0812557710064635,0.0306364192275919,,"2017-09","2017-Q3",120900,-0.0314309346567411,"2017-06"
2017-12-31,64557,"16346","PA","Oil City","Venango","Cranberry",12386,99600,0.00403225806451613,0.0163265306122449,-0.0348837209302326,0.0416951972285522,0.0207604822676266,"2016-02","2016-Q1",105900,-0.0594900849858357,"2015-08"
2017-12-31,95991,"90010","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",12387,866900,0.0127336448598131,0.0108442164179104,-0.0135411925352754,0.0688568646470131,0.0252911892612058,"2017-03","2017-Q1",887100,-0.0227708262879044,"2016-10"
2017-12-31,65328,"18051","PA","Allentown","Lehigh","Weisenberg Township",12388,294900,0.00203873598369011,0.0102774922918808,0.0232477446217904,0.0312869937078102,,"2017-12","2017-Q4",294900,0,"2017-12"
2017-12-31,75660,"40379","KY","Lexington","Scott","Stamping Ground",12389,190700,0.00633245382585752,0.0214247455811462,0.0449315068493151,0.0610476612645481,0.0233459656726249,"2017-12","2017-Q4",190700,0,"2017-12"
2017-12-31,94680,"84745","UT","St. George","Washington","La Verkin",12390,191700,0.00682773109243697,0.0273311897106109,0.0573634859349145,0.0760177273825606,-0.0133608414188819,"2007-04","2007-Q2",228000,-0.159210526315789,"2006-07"
2017-12-31,82416,"55741","MN","Duluth","Saint Louis","Gilbert",12391,98200,0.00408997955010225,0.00306435137895812,0.124856815578465,0.0455331045026786,0.0256888906373607,"2017-12","2017-Q4",98200,0,"2017-12"
2017-12-31,58574,"01984","MA","Boston","Essex","Wenham",12392,611100,0,0.000818866688503112,0.0527131782945736,0.050444780972241,0.0170592598507386,"2017-10","2017-Q4",612200,-0.001796798431885,"2017-10"
2017-12-31,82072,"55055","MN","Minneapolis-St Paul","Washington","Newport",12393,188900,0.00425305688463583,0.0128686327077748,0.0459579180509413,0.076938426254743,-0.00229991231015425,"2007-06","2007-Q2",208200,-0.0926993275696446,"2005-01"
2017-12-31,62603,"12484","NY","Kingston","Ulster","Marbletown",12394,261800,-0.00456273764258555,-0.00945894816496406,0.0356012658227848,0.0357798577809001,-0.00215155336973094,"2006-09","2006-Q3",282600,-0.0736022646850672,"2005-07"
2017-12-31,71949,"32343","FL","Tallahassee","Gadsden","Midway",12395,132100,-0.00900225056264066,-0.00676691729323308,0.0731112916328188,0.0587433945971978,-0.00906896878068064,"2007-03","2007-Q1",151500,-0.128052805280528,"2006-03"
2017-12-31,73206,"34756","FL","Orlando","Lake","Montverde",12396,341800,0.00825958702064897,0.0184743742550656,0.0986820957891353,0.0870280088117035,0.000852432320940677,"2006-06","2006-Q2",402100,-0.149962695846804,"2005-09"
2017-12-31,63863,"15052","PA","Pittsburgh","Beaver","Ohioville",12397,143100,0.00139958012596221,0.0280172413793103,0.107585139318885,0.0262681980458164,0.0314425265360476,"2017-12","2017-Q4",143100,0,"2017-12"
2017-12-31,81348,"53521","WI","Madison","Dane","Brooklyn",12398,254300,0.00118110236220472,0.00633161851998417,0.0229283990345937,0.0365672543639073,0.0133573324581926,"2017-03","2017-Q1",254700,-0.00157047506870828,"2017-03"
2017-12-31,89628,"72554","AR",,"Fulton","Mammoth Spring",12399,75200,-0.011826544021025,-0.0358974358974359,0.251247920133111,0.0366965168487332,,"2017-09","2017-Q3",78000,-0.0358974358974359,"2017-07"
2017-12-31,65496,"18458","PA","New York","Pike","Shohola",12400,162600,0.00805951642901426,0.013715710723192,0.0403071017274472,0.00858061698702017,-0.0358305534657591,"2008-04","2008-Q2",239300,-0.320518178019223,"2004-09"
2017-12-31,61076,"08403","NJ","Atlantic City","Atlantic","Longport",12401,733800,0.0254332029066518,0.0197331851028349,0.0665697674418605,0.0163636934693829,-0.0117660582942517,"2008-07","2008-Q3",827000,-0.112696493349456,"2006-06"
2017-12-31,59328,"04049","ME","Portland","York","Limington",12402,199100,0.00759109311740891,0.018935516888434,0.0545550847457627,0.0389175233557368,-0.0124178846264539,"2006-04","2006-Q2",234200,-0.149871904355252,"2004-04"
2017-12-31,77453,"45120","OH","Cincinnati","Clermont","Felicity",12403,131700,-0.0060377358490566,-0.0060377358490566,0.0803937653814602,0.0441768927691342,0.0186316488835161,"2017-10","2017-Q4",132800,-0.00828313253012048,"2017-09"
2017-12-31,84961,"61422","IL","Macomb","McDonough","Bushnell",12404,60400,-0.0033003300330033,-0.00657894736842105,-0.0750382848392037,-0.0234249935036591,,"2013-05","2013-Q2",74700,-0.191432396251673,"2011-02"
2017-12-31,78969,"48096","MI","Detroit","Macomb","Ray",12405,216200,0.000462748727441,0.0256166982922201,0.0924709449216776,0.083172280596215,-0.00178621115537092,"2006-02","2006-Q1",261900,-0.174494081710577,"2000-04"
2017-12-31,66546,"20676","MD","Washington","Calvert","Port Republic",12406,324100,-0.00491249616211237,-0.00154035736290819,-0.0133942161339422,0.0192700371297694,-0.0203304808164699,"2006-06","2006-Q2",438400,-0.260720802919708,"2004-10"
2017-12-31,59829,"05149","VT","Claremont","Windsor","Town of Ludlow",12407,234700,0.00600085726532362,0.00600085726532362,0.0491729995529727,0.0297501601732502,0.00259305635287554,"2005-06","2005-Q2",282400,-0.168909348441926,"2004-10"
2017-12-31,59012,"03048","NH","Manchester","Hillsborough","Town of Greenville",12408,257800,0.00663803201874268,0.0121711817824892,0.0531045751633987,0.0553765481987678,,"2017-12","2017-Q4",257800,0,"2017-12"
2017-12-31,70858,"30079","GA","Atlanta","Dekalb","Scottdale",12409,151100,0.0493055555555556,0.0723917672107878,0.189763779527559,0.13308682171398,0.00672819122177848,"2006-11","2006-Q4",151900,-0.00526662277814352,"2006-11"
2017-12-31,81846,"54722","WI","Eau Claire","Eau Claire","Augusta",12410,143600,-0.0375335120643432,-0.0458471760797342,0.0928462709284627,0.0524704971388565,0.024253837201397,"2017-10","2017-Q4",153100,-0.062050947093403,"2017-04"
2017-12-31,76715,"43517","OH",,"Williams","Edgerton",12411,100500,-0.00099403578528827,0.00099601593625498,0.0446985446985447,0.0400092521319593,0.01042430990098,"2007-03","2007-Q1",102600,-0.0204678362573099,"2007-02"
2017-12-31,82881,"56473","MN","Brainerd","Cass","Pillager",12412,141400,-0.00562587904360056,-0.00211714890613973,0.000707714083510262,0.0306309183340123,,"2017-10","2017-Q4",142700,-0.00911002102312544,"2017-09"
2017-12-31,78145,"46501","IN","Plymouth","Marshall","Argos",12413,102400,0.0158730158730159,0.0312185297079557,-0.00967117988394584,0.0300726368813822,0.0144663212339473,"2016-11","2016-Q4",103700,-0.0125361620057859,"2016-09"
2017-12-31,63545,"14471","NY","Rochester","Ontario","Richmond",12414,171300,0.009428403064231,0.0407047387606318,0.0451494813910921,0.0316316996470396,0.0161093571580841,"2017-12","2017-Q4",171300,0,"2017-12"
2017-12-31,81570,"54126","WI","Green Bay","Brown","Morrison",12415,181000,-0.010388190267906,-0.0263582571274879,0.00723427935447969,0.0307036083259145,0.0182195024969563,"2017-09","2017-Q3",185900,-0.0263582571274879,"2017-02"
2017-12-31,60559,"07046","NJ","New York","Morris","Mountain Lakes",12416,810500,-0.00405505038092898,-0.00184729064039409,0.00222579448497589,0.0264264424707326,-0.00589900834506529,"2005-09","2005-Q3",901900,-0.101341612152123,"2004-10"
2017-12-31,81180,"53058","WI","Milwaukee","Waukesha","Nashotah",12417,379300,0.00105568751649512,-0.00888424353279331,0.0223719676549865,0.0294264492379936,0.00545966115077245,"2017-08","2017-Q3",383400,-0.0106937923839332,"2017-07"
2017-12-31,60981,"08092","NJ","New York","Ocean","Eagleswood Township",12418,263100,0.00998080614203455,0.00534963698891861,0.0305522914218566,0.0185489872149074,-0.0249705248061306,"2006-08","2006-Q3",362200,-0.2736057426836,"2004-04"
2017-12-31,85546,"62535","IL","Decatur","Macon","Forsyth",12419,193400,-0.0611650485436893,-0.0597958191541079,-0.051495831289848,-0.0235728472301829,,"2010-08","2010-Q3",287900,-0.328238971865231,
2017-12-31,81878,"54757","WI","Eau Claire","Chippewa","New Auburn",12420,161700,-0.00246761258482418,-0.00185185185185185,0.0561724363161332,0.0257464110925649,0.0153880674141191,"2009-11","2009-Q4",168200,-0.0386444708680143,"2009-10"
2017-12-31,74134,"37051","TN","Clarksville","Montgomery","Cunningham",12421,140100,0.0218818380743982,0.0181686046511628,0.156895127993394,0.0538137839844273,0.0395030354101604,"2017-12","2017-Q4",140100,0,"2017-12"
2017-12-31,93926,"82431","WY",,"Big Horn","Lovell",12422,149200,0.0198222829801777,0.0353920888272033,0.0499648135116115,0.0211132482016381,-0.00590293671388387,"2007-07","2007-Q3",160200,-0.0686641697877653,
2017-12-31,97170,"93235","CA","Visalia","Tulare","Ivanhoe",12423,135000,0.00371747211895911,-0.00295420974889217,0.0408635312259059,0.127769667838831,-0.0140376358271421,"2006-08","2006-Q3",164300,-0.178332318928789,"2005-08"
2017-12-31,78622,"47459","IN",,"Greene","Solsberry",12424,106900,0.0459882583170254,0.0722166499498496,0.103199174406605,0.0408638620305568,0.0237928675434316,"2005-09","2005-Q3",107800,-0.00834879406307978,"2005-08"
2017-12-31,81195,"53076","WI","Milwaukee","Washington","Richfield",12425,321300,0,0.00942507068803016,0.0354495649371576,0.0348668942941166,0.0104764950827301,"2017-12","2017-Q4",321300,0,"2017-12"
2017-12-31,78939,"48063","MI","Detroit","Saint Clair","Columbus",12426,209900,0.000953743443013829,0.0174503150751333,0.0458395615346288,0.0720939543517265,,"2017-12","2017-Q4",209900,0,"2017-12"
2017-12-31,78348,"46932","IN","Logansport","Cass","Galveston",12427,102600,-0.00484966052376334,-0.00291545189504373,0.0458715596330275,0.0415602101568642,0.00187096136939902,"2005-09","2005-Q3",109800,-0.0655737704918033,"2004-07"
2017-12-31,82939,"56567","MN","Fergus Falls","Otter Tail","New York Mills",12428,150300,-0.00857519788918206,-0.00726552179656539,0.0315717227179135,0.0164870296851034,,"2010-06","2010-Q2",172000,-0.126162790697674,
2017-12-31,67318,"22578","VA",,"Lancaster","White Stone",12429,288800,-0.0193548387096774,-0.0350818576678917,-0.0324958123953099,-0.0183990050008573,-0.0443125418830612,"2009-05","2009-Q2",493400,-0.414673692744224,
2017-12-31,64012,"15312","PA","Pittsburgh","Washington","Independence",12430,133400,-0.011119347664937,-0.00670141474311243,0.015993907083016,0.0387620228289245,,"2017-06","2017-Q2",135500,-0.0154981549815498,"2017-04"
2017-12-31,99242,"97385","OR","Salem","Marion","Sublimity",12431,322400,0.00311138767890479,0.00530090427190521,0.0939938920936546,0.0910830141054266,0.0163995100552397,"2017-12","2017-Q4",322400,0,"2017-12"
2017-12-31,78280,"46797","IN","Fort Wayne","Allen","Woodburn",12432,121500,0.00247524752475248,0.0133444537114262,0.0384615384615385,0.0178746492277808,,"2017-04","2017-Q2",121700,-0.00164338537387017,"2017-04"
2017-12-31,86676,"65052","MO",,"Camden","Linn Creek",12433,165200,-0.00421940928270042,0.00854700854700855,0.0166153846153846,0.0134826348802035,,"2010-03","2010-Q1",175600,-0.0592255125284738,
2017-12-31,79013,"48145","MI","Monroe","Monroe","La Salle",12434,159100,0.00378548895899054,0.0069620253164557,0.0550397877984085,0.0603369412792172,0.00120212751159299,"2005-08","2005-Q3",173600,-0.0835253456221198,"2003-01"
2017-12-31,81173,"53048","WI","Beaver Dam","Dodge","Lomira",12435,156900,0.00448143405889885,0.0155339805825243,0.129589632829374,0.0342270296019516,0.00988596065624425,"2017-12","2017-Q4",156900,0,"2017-12"
2017-12-31,74223,"37183","TN","Shelbyville","Bedford","Wartrace",12436,188300,0.00695187165775401,0.018388318009735,0.049025069637883,0.0867902782508938,0.0268292876248326,"2017-12","2017-Q4",188300,0,"2017-12"
2017-12-31,96542,"91906","CA","San Diego","San Diego","Campo",12437,315800,0.00959079283887468,0.0450033090668432,0.101884159106769,0.102129380699678,,"2017-12","2017-Q4",315800,0,"2017-12"
2017-12-31,78641,"47520","IN",,"Perry","Cannelton",12438,95700,0.0345945945945946,0.10126582278481,0.116686114352392,0.0861796092229032,0.0389625074269646,"2017-12","2017-Q4",95700,0,"2017-12"
2017-12-31,97146,"93202","CA","Hanford","Kings","Armona",12439,149300,0.0115176151761518,0.0149558123725357,0.0826686004350979,0.0806624780245375,-0.00898375057448397,"2006-12","2006-Q4",175000,-0.146857142857143,"2005-07"
2017-12-31,68559,"25315","WV","Charleston","Kanawha","Marmet",12440,75400,0.0414364640883978,0.105571847507331,0.0414364640883978,0.0248235633108598,0.0217550118410581,"2017-12","2017-Q4",75400,0,"2017-12"
2017-12-31,78470,"47161","IN","Louisville/Jefferson County","Harrison","New Salisbury",12441,134100,0,0.00224215246636771,0.0668257756563246,0.0368590872340175,0.0117630934900601,"2017-04","2017-Q2",134200,-0.000745156482861401,"2017-04"
2017-12-31,75502,"40056","KY","Louisville/Jefferson County","Oldham","Pewee Valley",12442,210800,-0.00753295668549906,-0.008,0.0487562189054726,0.0464350191279239,0.0200763689670047,"2017-10","2017-Q4",213300,-0.0117205813408345,"2017-06"
2017-12-31,77858,"45850","OH","Lima","Allen","Harrod",12443,133500,0.00754716981132076,0.0152091254752852,0.0757453666398066,0.0526310799531622,0.01156415222123,"2017-12","2017-Q4",133500,0,"2017-12"
2017-12-31,64452,"16115","PA","Pittsburgh","Beaver","Darlington Township",12444,148900,-0.000671140939597315,0.0240715268225585,0.0537862703467799,0.0320043248087967,0.0356474041562387,"2016-06","2016-Q2",150700,-0.0119442601194426,"2016-05"
2017-12-31,79811,"49614","MI",,"Manistee","Bear Lake",12445,136200,0.00294550810014728,0.0349544072948328,0.00814211695040711,0.0232733985442417,0.00869871348439943,"2005-05","2005-Q2",203600,-0.331041257367387,"2003-07"
2017-12-31,70479,"29439","SC","Charleston","Charleston","Folly Beach",12446,678600,0,0.0120805369127517,-0.00308505949757602,0.0431078931691309,0.0203834335642865,"2017-03","2017-Q1",687400,-0.0128018620890311,"2016-12"
2017-12-31,90397,"74435","OK","Fort Smith","Sequoyah","Gore",12447,99800,0.0101214574898785,0.025693730729702,0.0395833333333333,0.059365410666413,0.0442936231870816,"2017-12","2017-Q4",99800,0,"2017-12"
2017-12-31,63396,"14062","NY","Jamestown","Chautauqua","Hanover",12448,99700,0.0040281973816717,0.0204708290685773,0.201204819277108,0.0503163138159188,0.0234152107338363,"2017-12","2017-Q4",99700,0,"2017-12"
2017-12-31,63746,"14812","NY","Elmira","Chemung","Catlin",12449,98300,0.00408580183861083,0.0123583934088568,0.11577752553916,0.0410210081757789,0.0403262401572839,"2017-12","2017-Q4",98300,0,"2017-12"
2017-12-31,92451,"78417","TX","Corpus Christi","Nueces","Corpus Christi",12450,108800,-0.0100090991810737,-0.0668953687821612,-0.0887772194304857,0.0531007495034277,0.0148370876374235,"2017-03","2017-Q1",120000,-0.0933333333333333,"2016-03"
2017-12-31,79206,"48436","MI","Flint","Genesee","Gaines",12451,179500,0.0304247990815155,0.0878787878787879,0.195869420386409,0.11214752233813,0.0172379464866894,"2017-12","2017-Q4",179500,0,"2017-12"
2017-12-31,59411,"04254","ME","Lewiston","Androscoggin","Town of Livermore Falls",12452,89500,0.00561797752808989,0.0147392290249433,0.0680190930787589,0.0453477190117273,-0.0125031946691601,"2007-02","2007-Q1",120000,-0.254166666666667,
2017-12-31,67197,"22213","VA","Washington","Arlington","Arlington",12453,757800,0.0218446601941748,0.0225340709755768,0.0273861171366594,0.0449647415126164,0.0240340586622858,"2017-12","2017-Q4",757800,0,"2017-12"
2017-12-31,68171,"24486","VA","Staunton","Augusta","Weyers Cave",12454,190500,-0.0093603744149766,-0.00470219435736677,0.0364526659412405,0.0217131760492115,-0.00865471882693458,"2008-04","2008-Q2",213000,-0.105633802816901,"2006-11"
2017-12-31,85047,"61547","IL","Peoria","Peoria","Mapleton",12455,165000,-0.00602409638554217,-0.0101979604079184,-0.025974025974026,0.00404871545657448,-0.00379822166521182,"2007-11","2007-Q4",171600,-0.0384615384615385,"2007-03"
2017-12-31,63294,"13787","NY","Binghamton","Broome","Colesville",12456,110800,0.0118721461187215,0.0492424242424242,0.163865546218487,0.0184922319022456,0.0189894976573415,"2017-12","2017-Q4",110800,0,"2017-12"
2017-12-31,96207,"90704","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Avalon",12457,606500,0.00247933884297521,0.0128590514362057,0.0392392049348869,0.0642187306257842,-0.00456582257479377,"2006-04","2006-Q2",736200,-0.176174952458571,"2005-04"
2017-12-31,64481,"16157","PA","New Castle","Lawrence","New Beaver",12458,103800,0.0087463556851312,0.0307845084409136,0.0624360286591607,0.0529423582728124,,"2008-08","2008-Q3",117200,-0.114334470989761,
2017-12-31,82265,"55415","MN","Minneapolis-St Paul","Hennepin","Minneapolis",12459,332200,-0.000601684717208183,-0.058390022675737,0.0183936235438381,0.0496674243133692,0.0401959558929001,"2017-08","2017-Q3",357800,-0.0715483510340973,"2017-04"
2017-12-31,76688,"43447","OH","Toledo","Wood","Millbury",12460,134300,-0.00885608856088561,-0.00958702064896755,0.0120572720422005,0.0390319286670426,0.0094864191953965,"2017-10","2017-Q4",136300,-0.0146735143066764,"2017-08"
